"adm_0_name","year_month","dengue_total_monthly","total_precipitation"
"MARTINIQUE",2016-01-01,16,NA
"MARTINIQUE",2016-10-01,0,NA
"MARTINIQUE",2016-11-01,0,NA
"MARTINIQUE",2016-12-01,0,NA
"MARTINIQUE",2017-01-01,15,NA
"MARTINIQUE",2017-02-01,24,NA
"MARTINIQUE",2017-03-01,6,NA
"MARTINIQUE",2017-04-01,17,NA
"MARTINIQUE",2017-05-01,3,NA
"MARTINIQUE",2017-06-01,5,NA
"MARTINIQUE",2017-07-01,9,NA
"MARTINIQUE",2017-08-01,0,NA
"MARTINIQUE",2017-09-01,0,NA
"MARTINIQUE",2017-10-01,27,NA
"MARTINIQUE",2017-11-01,5,NA
"MARTINIQUE",2017-12-01,0,NA
"MARTINIQUE",2018-01-01,73,NA
"MARTINIQUE",2018-02-01,0,NA
"MARTINIQUE",2018-03-01,0,NA
"MARTINIQUE",2018-04-01,0,NA
"MARTINIQUE",2018-05-01,0,NA
"MARTINIQUE",2018-06-01,0,NA
"MARTINIQUE",2018-07-01,0,NA
"MARTINIQUE",2018-08-01,0,NA
"MARTINIQUE",2018-09-01,0,NA
"MARTINIQUE",2018-10-01,0,NA
"MARTINIQUE",2018-11-01,0,NA
"MARTINIQUE",2018-12-01,0,NA
"MARTINIQUE",2019-09-01,36,NA
"MARTINIQUE",2019-10-01,60,NA
"MARTINIQUE",2019-12-01,384,NA
"MARTINIQUE",2020-01-01,683,NA
"MARTINIQUE",2020-02-01,613,NA
"MARTINIQUE",2020-03-01,930,NA
"MARTINIQUE",2020-04-01,865,NA
"MARTINIQUE",2020-05-01,1245,NA
"MARTINIQUE",2020-06-01,1336,NA
"MARTINIQUE",2020-07-01,2270,NA
"MARTINIQUE",2020-08-01,6480,NA
"MARTINIQUE",2020-09-01,8100,NA
"MARTINIQUE",2020-10-01,6220,NA
"MARTINIQUE",2020-11-01,2940,NA
"MARTINIQUE",2020-12-01,600,NA
"MARTINIQUE",2021-01-01,743,NA
"MARTINIQUE",2021-02-01,235,NA
"MARTINIQUE",2021-03-01,95,NA
"MARTINIQUE",2021-04-01,0,NA
"MARTINIQUE",2021-05-01,0,NA
"MARTINIQUE",2021-06-01,0,NA
"MARTINIQUE",2021-07-01,0,NA
"MARTINIQUE",2021-08-01,0,NA
"MARTINIQUE",2021-09-01,0,NA
"MARTINIQUE",2021-10-01,0,NA
"MARTINIQUE",2021-11-01,0,NA
"MARTINIQUE",2021-12-01,0,NA
"MARTINIQUE",2022-11-01,13,NA
"MARTINIQUE",2022-12-01,0,NA
"MEXICO",1971-01-01,2,NA
"MEXICO",1980-01-01,51406,NA
"MEXICO",1981-01-01,17046,NA
"MEXICO",1982-01-01,32640,NA
"MEXICO",1983-01-01,19028,NA
"MEXICO",1984-01-01,27653,NA
"MEXICO",1985-01-01,13688,NA
"MEXICO",1986-01-01,19520,NA
"MEXICO",1987-01-01,13371,NA
"MEXICO",1988-01-01,10526,NA
"MEXICO",1989-01-01,7124,NA
"MEXICO",1990-01-01,14485,NA
"MEXICO",1991-01-01,7160,NA
"MEXICO",1992-01-01,8131,NA
"MEXICO",1993-01-01,2899,NA
"MEXICO",1994-01-01,6800,NA
"MEXICO",1995-01-01,17627,NA
"MEXICO",1996-01-01,36538,NA
"MEXICO",1997-01-01,35347,NA
"MEXICO",1998-01-01,24011,NA
"MEXICO",1999-01-01,14875,NA
"MEXICO",2000-01-01,21715,NA
"MEXICO",2001-01-01,6401,NA
"MEXICO",2002-01-01,9844,NA
"MEXICO",2003-01-01,6996,NA
"MEXICO",2004-01-01,8202,NA
"MEXICO",2005-01-01,16862,NA
"MEXICO",2006-01-01,27287,NA
"MEXICO",2007-01-01,48436,NA
"MEXICO",2008-01-01,31154,NA
"MEXICO",2009-01-01,249763,NA
"MEXICO",2010-01-01,57971,NA
"MEXICO",2011-01-01,67918,NA
"MEXICO",2012-01-01,165749,NA
"MEXICO",2013-01-01,231498,NA
"MEXICO",2013-12-01,214,NA
"MEXICO",2014-01-01,4976,NA
"MEXICO",2014-02-01,5062,NA
"MEXICO",2014-03-01,5886,NA
"MEXICO",2014-04-01,4063,NA
"MEXICO",2014-05-01,5661,NA
"MEXICO",2014-06-01,10521,NA
"MEXICO",2014-07-01,10607,NA
"MEXICO",2014-08-01,14690,NA
"MEXICO",2014-09-01,15679,NA
"MEXICO",2014-10-01,23140,NA
"MEXICO",2014-11-01,19984,NA
"MEXICO",2014-12-01,4460,NA
"MEXICO",2015-01-01,3718,NA
"MEXICO",2015-02-01,4430,NA
"MEXICO",2015-03-01,5827,NA
"MEXICO",2015-04-01,7557,NA
"MEXICO",2015-05-01,12139,NA
"MEXICO",2015-06-01,16524,NA
"MEXICO",2015-07-01,24883,NA
"MEXICO",2015-08-01,40985,NA
"MEXICO",2015-09-01,32542,NA
"MEXICO",2015-10-01,34165,NA
"MEXICO",2015-11-01,28984,NA
"MEXICO",2015-12-01,7839,NA
"MEXICO",2016-01-01,6584,NA
"MEXICO",2016-02-01,8033,NA
"MEXICO",2016-03-01,4970,NA
"MEXICO",2016-04-01,4301,NA
"MEXICO",2016-05-01,5579,NA
"MEXICO",2016-06-01,6570,NA
"MEXICO",2016-07-01,11830,NA
"MEXICO",2016-08-01,19942,NA
"MEXICO",2016-09-01,21066,NA
"MEXICO",2016-10-01,25411,NA
"MEXICO",2016-11-01,12479,NA
"MEXICO",2016-12-01,3304,NA
"MEXICO",2017-01-01,2471,NA
"MEXICO",2017-02-01,2133,NA
"MEXICO",2017-03-01,2557,NA
"MEXICO",2017-04-01,2742,NA
"MEXICO",2017-05-01,3102,NA
"MEXICO",2017-06-01,5220,NA
"MEXICO",2017-07-01,6566,NA
"MEXICO",2017-08-01,8840,NA
"MEXICO",2017-09-01,15600,NA
"MEXICO",2017-10-01,23525,NA
"MEXICO",2017-11-01,14141,NA
"MEXICO",2017-12-01,3064,NA
"MEXICO",2018-01-01,1227,NA
"MEXICO",2018-02-01,1493,NA
"MEXICO",2018-03-01,1670,NA
"MEXICO",2018-04-01,2478,NA
"MEXICO",2018-05-01,2696,NA
"MEXICO",2018-06-01,4372,NA
"MEXICO",2018-07-01,6204,NA
"MEXICO",2018-08-01,6776,NA
"MEXICO",2018-09-01,17064,NA
"MEXICO",2018-10-01,18356,NA
"MEXICO",2018-11-01,11614,NA
"MEXICO",2018-12-01,4692,NA
"MEXICO",2019-01-01,3112,NA
"MEXICO",2019-02-01,3137,NA
"MEXICO",2019-03-01,4243,NA
"MEXICO",2019-04-01,3094,NA
"MEXICO",2019-05-01,5160,NA
"MEXICO",2019-06-01,11075,NA
"MEXICO",2019-07-01,14300,NA
"MEXICO",2019-08-01,30067,NA
"MEXICO",2019-09-01,71639,NA
"MEXICO",2019-10-01,67906,NA
"MEXICO",2019-11-01,37623,NA
"MEXICO",2019-12-01,17138,NA
"MEXICO",2020-01-01,8021,NA
"MEXICO",2020-02-01,6379,NA
"MEXICO",2020-03-01,5796,NA
"MEXICO",2020-04-01,2620,NA
"MEXICO",2020-05-01,5544,NA
"MEXICO",2020-06-01,7842,NA
"MEXICO",2020-07-01,8648,NA
"MEXICO",2020-08-01,13386,NA
"MEXICO",2020-09-01,17191,NA
"MEXICO",2020-10-01,24080,NA
"MEXICO",2020-11-01,17452,NA
"MEXICO",2020-12-01,3555,NA
"MEXICO",2021-01-01,1657,NA
"MEXICO",2021-02-01,1132,NA
"MEXICO",2021-03-01,1132,NA
"MEXICO",2021-04-01,1489,NA
"MEXICO",2021-05-01,2656,NA
"MEXICO",2021-06-01,3222,NA
"MEXICO",2021-07-01,4000,NA
"MEXICO",2021-08-01,4186,NA
"MEXICO",2021-09-01,3556,NA
"MEXICO",2021-10-01,7029,NA
"MEXICO",2021-11-01,4431,NA
"MEXICO",2021-12-01,2252,NA
"MEXICO",2022-01-01,1275,NA
"MEXICO",2022-02-01,944,NA
"MEXICO",2022-03-01,1243,NA
"MEXICO",2022-04-01,1630,NA
"MEXICO",2022-05-01,3414,NA
"MEXICO",2022-06-01,4336,NA
"MEXICO",2022-07-01,5474,NA
"MEXICO",2022-08-01,6283,NA
"MEXICO",2022-09-01,7092,NA
"MEXICO",2022-10-01,14309,NA
"MEXICO",2022-11-01,8114,NA
"MEXICO",2022-12-01,3617,NA
"MICRONESIA (FEDERATED STATES OF)",1995-01-01,66,NA
"MICRONESIA (FEDERATED STATES OF)",1996-01-01,67,NA
"MICRONESIA (FEDERATED STATES OF)",1998-01-01,700,NA
"MICRONESIA (FEDERATED STATES OF)",1999-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2000-01-01,14,NA
"MICRONESIA (FEDERATED STATES OF)",2001-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2002-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2003-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2004-01-01,658,NA
"MICRONESIA (FEDERATED STATES OF)",2006-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2007-01-01,6,NA
"MICRONESIA (FEDERATED STATES OF)",2008-01-01,10,NA
"MICRONESIA (FEDERATED STATES OF)",2009-01-01,37,NA
"MICRONESIA (FEDERATED STATES OF)",2010-01-01,23,NA
"MICRONESIA (FEDERATED STATES OF)",2013-01-01,217,NA
"MICRONESIA (FEDERATED STATES OF)",2016-01-01,90,NA
"MICRONESIA (FEDERATED STATES OF)",2017-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2017-04-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2017-05-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2017-06-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2017-07-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2017-08-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2017-09-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2017-10-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2017-11-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2017-12-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2018-01-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2018-02-01,4,NA
"MICRONESIA (FEDERATED STATES OF)",2018-03-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2018-04-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2018-05-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2018-06-01,5,NA
"MICRONESIA (FEDERATED STATES OF)",2018-07-01,6,NA
"MICRONESIA (FEDERATED STATES OF)",2018-08-01,5,NA
"MICRONESIA (FEDERATED STATES OF)",2018-09-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2018-10-01,6,NA
"MICRONESIA (FEDERATED STATES OF)",2018-11-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2018-12-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2019-01-01,1466,NA
"MICRONESIA (FEDERATED STATES OF)",2019-02-01,4,NA
"MICRONESIA (FEDERATED STATES OF)",2019-03-01,7,NA
"MICRONESIA (FEDERATED STATES OF)",2019-04-01,6,NA
"MICRONESIA (FEDERATED STATES OF)",2019-05-01,12,NA
"MICRONESIA (FEDERATED STATES OF)",2019-06-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2019-07-01,29,NA
"MICRONESIA (FEDERATED STATES OF)",2019-08-01,165,NA
"MICRONESIA (FEDERATED STATES OF)",2019-09-01,148,NA
"MICRONESIA (FEDERATED STATES OF)",2019-10-01,54,NA
"MICRONESIA (FEDERATED STATES OF)",2019-12-01,103,NA
"MICRONESIA (FEDERATED STATES OF)",2020-01-01,7,NA
"MICRONESIA (FEDERATED STATES OF)",2020-02-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2020-03-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2020-04-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2020-05-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2020-06-01,0,NA
"MICRONESIA (FEDERATED STATES OF)",2021-09-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2021-10-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2021-11-01,11,NA
"MICRONESIA (FEDERATED STATES OF)",2022-01-01,5,NA
"MICRONESIA (FEDERATED STATES OF)",2022-02-01,3,NA
"MICRONESIA (FEDERATED STATES OF)",2022-03-01,2,NA
"MICRONESIA (FEDERATED STATES OF)",2022-04-01,1,NA
"MICRONESIA (FEDERATED STATES OF)",2022-05-01,4,NA
"MICRONESIA (FEDERATED STATES OF)",2022-06-01,7,NA
"MICRONESIA (FEDERATED STATES OF)",2022-09-01,1256,NA
"MICRONESIA (FEDERATED STATES OF)",2022-10-01,313,NA
"MICRONESIA (FEDERATED STATES OF)",2022-11-01,654,NA
"MICRONESIA (FEDERATED STATES OF)",2022-12-01,489,NA
"MICRONESIA (FEDERATED STATES OF)",2023-01-01,366,NA
"MICRONESIA (FEDERATED STATES OF)",2023-03-01,845,NA
"MICRONESIA (FEDERATED STATES OF)",2023-04-01,239,NA
"MICRONESIA (FEDERATED STATES OF)",2023-05-01,241,NA
"MONGOLIA",2000-01-01,0,NA
"MONGOLIA",2001-01-01,0,NA
"MONGOLIA",2002-01-01,0,NA
"MONGOLIA",2003-01-01,0,NA
"MONGOLIA",2004-01-01,0,NA
"MONGOLIA",2005-01-01,0,NA
"MONGOLIA",2006-01-01,89,NA
"MONGOLIA",2007-01-01,0,NA
"MONGOLIA",2009-01-01,0,NA
"MONGOLIA",2010-01-01,0,NA
"MONGOLIA",2013-01-01,0,NA
"MONGOLIA",2014-01-01,0,NA
"MONGOLIA",2015-01-01,0,NA
"MONTSERRAT",1988-01-01,0,NA
"MONTSERRAT",1989-01-01,0,NA
"MONTSERRAT",1990-01-01,0,NA
"MONTSERRAT",1991-01-01,0,NA
"MONTSERRAT",1992-01-01,0,NA
"MONTSERRAT",1994-01-01,154,NA
"MONTSERRAT",1995-01-01,75,NA
"MONTSERRAT",1996-01-01,3,NA
"MONTSERRAT",1998-01-01,0,NA
"MONTSERRAT",1999-01-01,0,NA
"MONTSERRAT",2000-01-01,9,NA
"MONTSERRAT",2001-01-01,1,NA
"MONTSERRAT",2002-01-01,1,NA
"MONTSERRAT",2003-01-01,1,NA
"MONTSERRAT",2004-01-01,0,NA
"MONTSERRAT",2005-01-01,0,NA
"MONTSERRAT",2006-01-01,0,NA
"MONTSERRAT",2007-01-01,0,NA
"MONTSERRAT",2008-01-01,2,NA
"MONTSERRAT",2009-01-01,0,NA
"MONTSERRAT",2010-01-01,0,NA
"MONTSERRAT",2011-01-01,3,NA
"MONTSERRAT",2012-01-01,0,NA
"MONTSERRAT",2013-01-01,6,NA
"MONTSERRAT",2013-12-01,0,NA
"MONTSERRAT",2014-01-01,0,NA
"MONTSERRAT",2014-02-01,0,NA
"MONTSERRAT",2014-03-01,0,NA
"MONTSERRAT",2014-04-01,0,NA
"MONTSERRAT",2014-05-01,0,NA
"MONTSERRAT",2014-06-01,0,NA
"MONTSERRAT",2014-07-01,0,NA
"MONTSERRAT",2015-01-01,0,NA
"MONTSERRAT",2015-02-01,0,NA
"MONTSERRAT",2015-03-01,0,NA
"MONTSERRAT",2015-04-01,0,NA
"MONTSERRAT",2015-05-01,0,NA
"MONTSERRAT",2015-06-01,0,NA
"MONTSERRAT",2015-07-01,0,NA
"MONTSERRAT",2015-08-01,0,NA
"MONTSERRAT",2015-09-01,0,NA
"MONTSERRAT",2015-10-01,0,NA
"MONTSERRAT",2015-11-01,0,NA
"MONTSERRAT",2015-12-01,0,NA
"MONTSERRAT",2016-02-01,0,NA
"MONTSERRAT",2016-03-01,0,NA
"MONTSERRAT",2016-06-01,0,NA
"MONTSERRAT",2016-07-01,0,NA
"MONTSERRAT",2016-12-01,0,NA
"MONTSERRAT",2017-01-01,0,NA
"MONTSERRAT",2017-02-01,0,NA
"MONTSERRAT",2017-03-01,0,NA
"MONTSERRAT",2017-04-01,0,NA
"MONTSERRAT",2017-05-01,0,NA
"MONTSERRAT",2017-06-01,0,NA
"MONTSERRAT",2017-07-01,0,NA
"MONTSERRAT",2017-08-01,0,NA
"MONTSERRAT",2017-09-01,0,NA
"MONTSERRAT",2017-10-01,0,NA
"MONTSERRAT",2017-11-01,0,NA
"MONTSERRAT",2017-12-01,0,NA
"MONTSERRAT",2018-01-01,0,NA
"MONTSERRAT",2018-02-01,0,NA
"MONTSERRAT",2018-03-01,0,NA
"MONTSERRAT",2018-04-01,0,NA
"MONTSERRAT",2018-05-01,0,NA
"MONTSERRAT",2018-06-01,0,NA
"MONTSERRAT",2018-08-01,0,NA
"MONTSERRAT",2018-09-01,0,NA
"MONTSERRAT",2018-10-01,0,NA
"MONTSERRAT",2018-11-01,0,NA
"MONTSERRAT",2018-12-01,0,NA
"MONTSERRAT",2019-01-01,0,NA
"MONTSERRAT",2019-02-01,0,NA
"MONTSERRAT",2019-03-01,0,NA
"MONTSERRAT",2019-04-01,0,NA
"MONTSERRAT",2019-05-01,0,NA
"MONTSERRAT",2019-06-01,0,NA
"MONTSERRAT",2019-07-01,1,NA
"MONTSERRAT",2019-08-01,0,NA
"MONTSERRAT",2019-09-01,0,NA
"MONTSERRAT",2019-10-01,0,NA
"MONTSERRAT",2019-11-01,0,NA
"MONTSERRAT",2019-12-01,0,NA
"MONTSERRAT",2020-01-01,0,NA
"MONTSERRAT",2020-02-01,0,NA
"MONTSERRAT",2020-03-01,0,NA
"MONTSERRAT",2020-04-01,0,NA
"MONTSERRAT",2020-05-01,0,NA
"MONTSERRAT",2020-06-01,0,NA
"MONTSERRAT",2020-07-01,0,NA
"MONTSERRAT",2020-08-01,0,NA
"MONTSERRAT",2020-09-01,0,NA
"MONTSERRAT",2020-10-01,0,NA
"MONTSERRAT",2020-11-01,0,NA
"MONTSERRAT",2020-12-01,0,NA
"MONTSERRAT",2021-10-01,2,NA
"MONTSERRAT",2021-11-01,0,NA
"MONTSERRAT",2021-12-01,0,NA
"MONTSERRAT",2022-08-01,1,NA
"MONTSERRAT",2022-09-01,0,NA
"MONTSERRAT",2022-10-01,0,NA
"MONTSERRAT",2022-11-01,0,NA
"MONTSERRAT",2022-12-01,0,NA
"MYANMAR",1970-01-01,0,NA
"MYANMAR",1971-01-01,387,NA
"MYANMAR",1972-01-01,515,NA
"MYANMAR",1973-01-01,18,NA
"MYANMAR",1974-01-01,2149,NA
"MYANMAR",1975-01-01,6414,NA
"MYANMAR",1976-01-01,2633,NA
"MYANMAR",1977-01-01,4928,NA
"MYANMAR",1978-01-01,1476,NA
"MYANMAR",1979-01-01,4427,NA
"MYANMAR",1980-01-01,1631,NA
"MYANMAR",1981-01-01,970,NA
"MYANMAR",1982-01-01,1131,NA
"MYANMAR",1983-01-01,2604,NA
"MYANMAR",1984-01-01,1943,NA
"MYANMAR",1985-01-01,2432,NA
"MYANMAR",1986-01-01,1935,NA
"MYANMAR",1987-01-01,7022,NA
"MYANMAR",1988-01-01,778,NA
"MYANMAR",1989-01-01,774,NA
"MYANMAR",1990-01-01,5696,NA
"MYANMAR",1991-01-01,6677,NA
"MYANMAR",1992-01-01,1418,NA
"MYANMAR",1993-01-01,1742,NA
"MYANMAR",1994-01-01,11591,NA
"MYANMAR",1995-01-01,2063,NA
"MYANMAR",1996-01-01,1731,NA
"MYANMAR",1997-01-01,3697,NA
"MYANMAR",1998-01-01,12231,NA
"MYANMAR",1999-01-01,5495,NA
"MYANMAR",2000-01-01,1222,NA
"MYANMAR",2001-01-01,15503,NA
"MYANMAR",2002-01-01,15663,NA
"MYANMAR",2003-01-01,6792,NA
"MYANMAR",2004-01-01,6624,NA
"MYANMAR",2005-01-01,16965,NA
"MYANMAR",2006-01-01,10392,NA
"MYANMAR",2007-01-01,14658,NA
"MYANMAR",2008-01-01,17281,NA
"MYANMAR",2009-01-01,23681,NA
"MYANMAR",2010-01-01,15631,NA
"MYANMAR",2011-01-01,4297,NA
"MYANMAR",2012-01-01,5606,NA
"MYANMAR",2013-01-01,21366,NA
"MYANMAR",2014-01-01,13480,NA
"MYANMAR",2015-01-01,42540,NA
"MYANMAR",2016-01-01,10023,NA
"MYANMAR",2017-01-01,30709,NA
"MYANMAR",2018-01-01,22659,NA
"NAURU",1979-01-01,0,NA
"NAURU",1980-01-01,538,NA
"NAURU",1981-01-01,0,NA
"NAURU",1982-01-01,0,NA
"NAURU",1994-01-01,0,NA
"NAURU",1995-01-01,0,NA
"NAURU",2000-01-01,0,NA
"NAURU",2001-01-01,0,NA
"NAURU",2002-01-01,0,NA
"NAURU",2003-01-01,233,NA
"NAURU",2004-01-01,0,NA
"NAURU",2008-01-01,2,NA
"NAURU",2009-01-01,0,NA
"NAURU",2010-01-01,0,NA
"NAURU",2016-01-01,0,NA
"NAURU",2017-01-01,964,NA
"NAURU",2017-06-01,2,NA
"NAURU",2017-07-01,0,NA
"NAURU",2017-08-01,1,NA
"NAURU",2018-01-01,114,NA
"NEPAL",1985-01-01,0,NA
"NEPAL",1986-01-01,0,NA
"NEPAL",1987-01-01,0,NA
"NEPAL",1988-01-01,0,NA
"NEPAL",1989-01-01,0,NA
"NEPAL",1990-01-01,0,NA
"NEPAL",1991-01-01,0,NA
"NEPAL",1992-01-01,0,NA
"NEPAL",1993-01-01,0,NA
"NEPAL",1994-01-01,0,NA
"NEPAL",1995-01-01,0,NA
"NEPAL",1996-01-01,0,NA
"NEPAL",1997-01-01,0,NA
"NEPAL",1998-01-01,0,NA
"NEPAL",1999-01-01,0,NA
"NEPAL",2000-01-01,0,NA
"NEPAL",2001-01-01,0,NA
"NEPAL",2002-01-01,0,NA
"NEPAL",2003-01-01,0,NA
"NEPAL",2004-01-01,0,NA
"NEPAL",2005-01-01,0,NA
"NEPAL",2006-01-01,32,NA
"NEPAL",2007-01-01,27,NA
"NEPAL",2008-01-01,10,NA
"NEPAL",2009-01-01,30,NA
"NEPAL",2010-01-01,917,NA
"NEPAL",2011-01-01,79,NA
"NEPAL",2012-01-01,183,NA
"NEPAL",2013-01-01,642,NA
"NEPAL",2014-01-01,356,NA
"NEPAL",2015-01-01,26,NA
"NEPAL",2016-01-01,1523,NA
"NEPAL",2017-01-01,1201,NA
"NEPAL",2018-01-01,230,NA
"NEPAL",2019-01-01,12100,NA
"NEPAL",2021-01-01,530,NA
"NEW CALEDONIA",1979-01-01,118,NA
"NEW CALEDONIA",1980-01-01,631,NA
"NEW CALEDONIA",1981-01-01,1,NA
"NEW CALEDONIA",1982-01-01,0,NA
"NEW CALEDONIA",1986-01-01,85,NA
"NEW CALEDONIA",1987-01-01,5,NA
"NEW CALEDONIA",1988-01-01,60,NA
"NEW CALEDONIA",1989-01-01,2499,NA
"NEW CALEDONIA",1990-01-01,92,NA
"NEW CALEDONIA",1991-01-01,26,NA
"NEW CALEDONIA",1992-01-01,10,NA
"NEW CALEDONIA",1993-01-01,4,NA
"NEW CALEDONIA",1994-01-01,11,NA
"NEW CALEDONIA",1995-01-01,1820,NA
"NEW CALEDONIA",1996-01-01,0,NA
"NEW CALEDONIA",1997-01-01,154,NA
"NEW CALEDONIA",1998-01-01,2618,NA
"NEW CALEDONIA",1999-01-01,359,NA
"NEW CALEDONIA",2000-01-01,15,NA
"NEW CALEDONIA",2001-01-01,34,NA
"NEW CALEDONIA",2002-01-01,105,NA
"NEW CALEDONIA",2003-01-01,5673,NA
"NEW CALEDONIA",2004-01-01,792,NA
"NEW CALEDONIA",2005-01-01,46,NA
"NEW CALEDONIA",2006-01-01,48,NA
"NEW CALEDONIA",2007-01-01,47,NA
"NEW CALEDONIA",2008-01-01,1179,NA
"NEW CALEDONIA",2009-01-01,8610,NA
"NEW CALEDONIA",2010-01-01,113,NA
"NEW CALEDONIA",2012-01-01,12,NA
"NEW CALEDONIA",2012-02-01,13,NA
"NEW CALEDONIA",2012-03-01,5,NA
"NEW CALEDONIA",2012-04-01,29,NA
"NEW CALEDONIA",2012-05-01,98,NA
"NEW CALEDONIA",2012-06-01,50,NA
"NEW CALEDONIA",2012-07-01,18,NA
"NEW CALEDONIA",2012-08-01,4,NA
"NEW CALEDONIA",2012-09-01,10,NA
"NEW CALEDONIA",2012-10-01,32,NA
"NEW CALEDONIA",2012-11-01,121,NA
"NEW CALEDONIA",2012-12-01,351,NA
"NEW CALEDONIA",2013-01-01,10940,NA
"NEW CALEDONIA",2013-02-01,2208,NA
"NEW CALEDONIA",2013-03-01,3247,NA
"NEW CALEDONIA",2013-04-01,2243,NA
"NEW CALEDONIA",2013-05-01,1297,NA
"NEW CALEDONIA",2013-06-01,399,NA
"NEW CALEDONIA",2013-07-01,104,NA
"NEW CALEDONIA",2013-08-01,71,NA
"NEW CALEDONIA",2013-09-01,47,NA
"NEW CALEDONIA",2013-10-01,18,NA
"NEW CALEDONIA",2013-11-01,20,NA
"NEW CALEDONIA",2013-12-01,31,NA
"NEW CALEDONIA",2017-01-01,4640,NA
"NEW CALEDONIA",2017-02-01,700,NA
"NEW CALEDONIA",2017-03-01,1008,NA
"NEW CALEDONIA",2017-04-01,1057,NA
"NEW CALEDONIA",2017-05-01,635,NA
"NEW CALEDONIA",2017-06-01,342,NA
"NEW CALEDONIA",2017-07-01,181,NA
"NEW CALEDONIA",2017-08-01,25,NA
"NEW CALEDONIA",2017-09-01,14,NA
"NEW CALEDONIA",2017-10-01,6,NA
"NEW CALEDONIA",2017-11-01,10,NA
"NEW CALEDONIA",2017-12-01,6,NA
"NEW CALEDONIA",2018-01-01,2041,NA
"NEW CALEDONIA",2018-02-01,140,NA
"NEW CALEDONIA",2018-03-01,351,NA
"NEW CALEDONIA",2018-04-01,483,NA
"NEW CALEDONIA",2018-05-01,398,NA
"NEW CALEDONIA",2018-06-01,220,NA
"NEW CALEDONIA",2018-07-01,149,NA
"NEW CALEDONIA",2018-08-01,44,NA
"NEW CALEDONIA",2018-09-01,41,NA
"NEW CALEDONIA",2018-10-01,23,NA
"NEW CALEDONIA",2018-11-01,39,NA
"NEW CALEDONIA",2018-12-01,109,NA
"NEW CALEDONIA",2019-01-01,4316,NA
"NEW CALEDONIA",2019-02-01,724,NA
"NEW CALEDONIA",2019-03-01,1127,NA
"NEW CALEDONIA",2019-04-01,795,NA
"NEW CALEDONIA",2019-05-01,491,NA
"NEW CALEDONIA",2019-06-01,238,NA
"NEW CALEDONIA",2019-07-01,54,NA
"NEW CALEDONIA",2019-08-01,27,NA
"NEW CALEDONIA",2019-09-01,9,NA
"NEW CALEDONIA",2019-10-01,5,NA
"NEW CALEDONIA",2019-11-01,4,NA
"NEW CALEDONIA",2019-12-01,4,NA
"NEW CALEDONIA",2020-01-01,8,NA
"NEW CALEDONIA",2020-02-01,5,NA
"NEW CALEDONIA",2020-03-01,12,NA
"NEW CALEDONIA",2020-04-01,7,NA
"NEW CALEDONIA",2020-05-01,13,NA
"NEW CALEDONIA",2020-06-01,5,NA
"NEW CALEDONIA",2020-07-01,0,NA
"NEW CALEDONIA",2020-08-01,2,NA
"NEW CALEDONIA",2020-09-01,2,NA
"NEW CALEDONIA",2020-10-01,1,NA
"NEW CALEDONIA",2020-11-01,4,NA
"NEW CALEDONIA",2020-12-01,0,NA
"NEW CALEDONIA",2021-01-01,15,NA
"NEW CALEDONIA",2021-02-01,27,NA
"NEW CALEDONIA",2021-03-01,20,NA
"NEW CALEDONIA",2021-04-01,20,NA
"NEW CALEDONIA",2021-05-01,29,NA
"NEW CALEDONIA",2021-06-01,2,NA
"NEW CALEDONIA",2021-07-01,2,NA
"NEW CALEDONIA",2021-08-01,1,NA
"NEW CALEDONIA",2021-09-01,3,NA
"NEW CALEDONIA",2021-10-01,5,NA
"NEW CALEDONIA",2021-11-01,7,NA
"NEW CALEDONIA",2021-12-01,7,NA
